Category,SubCategory,Name,Description,Variant,Price,DietType,Tags,Available
COLD BEVERAGES,,Iced Tea,lemon/peach,,320,,,TRUE
COLD BEVERAGES,,Floats,coke/orange,,320,,,TRUE
COLD BEVERAGES,,Water Bottle 1L,,,20,,,TRUE
HOT BEVERAGES,,Espresso,,,100,,,TRUE
HOT BEVERAGES,,Double Espresso,,,160,,,TRUE
HOT BEVERAGES,,Macchiato,,,140,,,TRUE
HOT BEVERAGES,,Cappuccino,,,200,,,TRUE
HOT BEVERAGES,,Latte,,,200,,,TRUE
HOT BEVERAGES,,Piccolo,,,200,,,TRUE
HOT BEVERAGES,,Americano,,,180,,,TRUE
HOT BEVERAGES,,Black Tea/Milk/Lime,,,180,,,TRUE
HOT BEVERAGES,,Green Tea/Earl Gray,,,180,,,TRUE
HOT BEVERAGES,,Hot Chocolate,,,320,,,TRUE
